RowId,YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,ClassID,TopicID,QuestionID,ResponseID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Report
,2020,2020,MS,Mississippi,BRFSS,Overall Health,Prevalence of sufficient sleep,Percentage of older adults getting sufficient sleep (>6 hours),,%,PRCTG,Percentage,67.63333333333331,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C01,TOC09,Q34,,28,AGE,AGE_OVERALL,RACE,ASN,,,
,2020,2020,MS,Mississippi,BRFSS,Overall Health,Fall with injury within last year,Percentage of older adults who have fallen and sustained an injury within last year,,%,PRCTG,Percentage,8.0,8.0,,,5.8,10.8,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC06,Q05,,28,AGE,65PLUS,GENDER,MALE,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Self-rated health (good to excellent health),"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",,%,PRCTG,Percentage,65.1733333333333,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC08,Q33,,28,AGE,65PLUS,RACE,NAA,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Pap test within past 3 years,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,,%,PRCTG,Percentage,63.09666666666672,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C03,TSC03,Q20,,28,AGE,65PLUS,RACE,NAA,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Self-rated health (fair to poor health),"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",,%,PRCTG,Percentage,34.82666666666669,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC07,Q32,,28,AGE,5064,RACE,NAA,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,Taking medication for high blood pressure,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,,%,PRCTG,Percentage,89.2,89.2,,,86.3,91.5,,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC04,Q04,,28,AGE,AGE_OVERALL,RACE,WHT,,,
,2017,2017,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,No leisure-time physical activity within past month,Percentage of older adults who have not had any leisure time physical activity in the past month,,%,PRCTG,Percentage,34.9,34.9,,,31.3,38.6,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C02,TNC03,Q16,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,44.5,44.5,,,41.5,47.5,,Age Group,50-64 years,,,,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,5064,OVERALL,OVERALL,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,48.151666666666635,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC11,Q43,,28,AGE,65PLUS,RACE,NAA,,,
,2017,2017,MS,Mississippi,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,9.0,9.0,,,7.0,11.5,,Age Group,65 years or older,Gender,Female,,,POINT (-89.53803082 32.7455101),C05,TMC01,Q03,,28,AGE,65PLUS,GENDER,FEMALE,,,
,2015,2015,MS,Mississippi,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,48.151666666666635,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C01,TOC11,Q43,,28,AGE,65PLUS,RACE,ASN,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,,%,PRCTG,Percentage,31.9,31.9,,,29.5,34.4,,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC11,Q11,,28,AGE,AGE_OVERALL,RACE,WHT,,,
,2017,2017,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,44.3,44.3,,,42.0,46.7,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Oral health:  tooth retention,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,,%,PRCTG,Percentage,56.53333333333334,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC05,Q07,,28,AGE,AGE_OVERALL,RACE,NAA,,,
,2015,2015,MS,Mississippi,BRFSS,Screenings and Vaccines,Cholesterol checked in past 5 years,Percentage of older adults who had a cholesterol screening within the past 5 years,,%,PRCTG,Percentage,93.44888888888892,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C03,TSC06,Q14,,28,AGE,65PLUS,RACE,HIS,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Physically unhealthy days (mean number of days),Physically unhealthy days (mean number of days in past month),,Number,MEAN,Mean,6.3,6.3,,,5.2,7.4,,Age Group,50-64 years,Gender,Male,,,POINT (-89.53803082 32.7455101),C01,TOC01,Q08,,28,AGE,5064,GENDER,MALE,,,
,2015,2015,MS,Mississippi,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,42.4,42.4,,,34.3,51.0,,Age Group,65 years or older,,,,,POINT (-89.53803082 32.7455101),C06,TCC03,Q41,,28,AGE,65PLUS,OVERALL,OVERALL,,,
,2020,2020,MS,Mississippi,BRFSS,Overall Health,Self-rated health (fair to poor health),"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",,%,PRCTG,Percentage,34.826666666666696,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C01,TOC07,Q32,,28,AGE,AGE_OVERALL,RACE,HIS,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Mammogram within past 2 years,Percentage of older adult women who have received a mammogram within the past 2 years,,%,PRCTG,Percentage,81.0,81.0,,,76.0,85.1,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC01,Q12,,28,AGE,5064,RACE,BLK,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,64.92133333333337,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,AGE_OVERALL,RACE,HIS,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Colorectal cancer screening,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,,%,PRCTG,Percentage,70.5,70.5,,,67.4,73.4,,Age Group,65 years or older,,,,,POINT (-89.53803082 32.7455101),C03,TSC02,Q15,,28,AGE,65PLUS,OVERALL,OVERALL,,,
,2020,2020,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,46.7,46.7,,,43.7,49.8,,Age Group,50-64 years,,,,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,5064,OVERALL,OVERALL,,,
,2015,2020,MS,Mississippi,BRFSS,Caregiving,Provide care for someone with cognitive impairment within the past month,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,,%,PRCTG,Percentage,11.0,11.0,,,7.8,15.2,,Age Group,50-64 years,,,,,POINT (-89.53803082 32.7455101),C07,TGC05,Q40,,28,AGE,5064,OVERALL,OVERALL,,,
,2016,2016,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Current smoking,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,,%,PRCTG,Percentage,18.606666666666648,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C04,TAC01,Q17,,28,AGE,5064,RACE,NAA,,,
,2015,2020,MS,Mississippi,BRFSS,Caregiving,Provide care for someone with cognitive impairment within the past month,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,,%,PRCTG,Percentage,12.076923076923077,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Gender,Male,,,POINT (-89.53803082 32.7455101),C07,TGC05,Q40,,28,AGE,5064,GENDER,MALE,,,
,2019,2019,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,No leisure-time physical activity within past month,Percentage of older adults who have not had any leisure time physical activity in the past month,,%,PRCTG,Percentage,41.4,41.4,,,36.9,46.1,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C02,TNC03,Q16,,28,AGE,65PLUS,GENDER,MALE,,,
,2015,2015,MS,Mississippi,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,,%,PRCTG,Percentage,47.7,47.7,,,36.5,59.1,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C06,TCC02,Q31,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2015,2015,MS,Mississippi,BRFSS,Caregiving,Intensity of caregiving among older adults,Average of 20 or more hours of care per week provided to a friend or family member,,%,PRCTG,Percentage,41.813333333333325,,~,No Data Available,,,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C07,TGC04,Q39,,28,AGE,5064,RACE,HIS,,,
,2017,2017,MS,Mississippi,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,36.0,36.0,,,28.8,43.9,,Age Group,Overall,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C06,TCC03,Q41,,28,AGE,AGE_OVERALL,RACE,WHT,,,
,2017,2017,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Current smoking,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,,%,PRCTG,Percentage,27.4,27.4,,,22.1,33.4,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C04,TAC01,Q17,,28,AGE,5064,RACE,BLK,,,
,2020,2020,MS,Mississippi,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,48.3,48.3,,,42.3,54.3,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC13,Q45,,28,AGE,65PLUS,RACE,BLK,,,
,2019,2019,MS,Mississippi,BRFSS,Screenings and Vaccines,High blood pressure ever,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,,%,PRCTG,Percentage,64.85111111111111,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C03,TSC07,Q22,,28,AGE,AGE_OVERALL,RACE,ASN,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,49.66888888888895,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,5064,RACE,HIS,,,
,2017,2017,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,50.9,50.9,,,44.9,56.9,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,5064,RACE,BLK,,,
,2015,2015,MS,Mississippi,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,46.7,46.7,,,44.6,48.7,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C01,TOC11,Q43,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Colorectal cancer screening,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,,%,PRCTG,Percentage,66.6,66.6,,,60.2,72.4,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC02,Q15,,28,AGE,65PLUS,RACE,BLK,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Men,Percentage of older adult men who are up to date with select clinical preventive services,,%,PRCTG,Percentage,25.7,25.7,,,20.8,31.4,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC10,Q10,,28,AGE,AGE_OVERALL,RACE,BLK,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,57.0,57.0,,,50.1,63.7,,Age Group,65 years or older,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC13,Q45,,28,AGE,65PLUS,RACE,BLK,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Up-to-date with recommended vaccines and screenings - Women,Percentage of older adult women who are up to date with select clinical preventive services,,%,PRCTG,Percentage,27.629999999999985,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C03,TSC11,Q11,,28,AGE,65PLUS,RACE,NAA,,,
,2018,2018,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Obesity,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",,%,PRCTG,Percentage,39.336666666666666,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C02,TNC04,Q13,,28,AGE,5064,RACE,ASN,,,
,2015,2015,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,Eating 3 or more vegetables daily,Percentage of older adults who are eating 3 or more vegetables daily,,%,PRCTG,Percentage,11.0,11.0,,,8.8,13.6,,Age Group,Overall,Gender,Male,,,POINT (-89.53803082 32.7455101),C02,TNC02,Q02,,28,AGE,AGE_OVERALL,GENDER,MALE,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,49.66888888888896,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,AGE_OVERALL,RACE,HIS,,,
,2017,2017,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,70.4,70.4,,,64.7,75.5,,Age Group,65 years or older,Gender,Male,,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,65PLUS,GENDER,MALE,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Physically unhealthy days (mean number of days),Physically unhealthy days (mean number of days in past month),,Number,MEAN,Mean,6.394444444444452,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC01,Q08,,28,AGE,5064,RACE,NAA,,,
,2020,2020,MS,Mississippi,BRFSS,Screenings and Vaccines,Diabetes screening within past 3 years,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,,%,PRCTG,Percentage,64.92133333333337,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C03,TSC04,Q19,,28,AGE,65PLUS,RACE,HIS,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",,%,PRCTG,Percentage,52.00444444444447,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C03,TSC09,Q09,,28,AGE,5064,RACE,ASN,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,Arthritis among older adults,Percentage of older adults ever told they have arthritis,,%,PRCTG,Percentage,48.151666666666635,,~,No Data Available,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C01,TOC11,Q43,,28,AGE,65PLUS,RACE,ASN,,,
,2015,2020,MS,Mississippi,BRFSS,Caregiving,Expect to provide care for someone in the next two years,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,,%,PRCTG,Percentage,16.94000000000001,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C07,TGC02,Q37,,28,AGE,AGE_OVERALL,RACE,ASN,,,
,2018,2018,MS,Mississippi,BRFSS,Overall Health,Recent activity limitations in past month,Mean number of days with activity limitations in the past month,,Number,MEAN,Mean,8.9,8.9,,,7.5,10.2,,Age Group,50-64 years,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC03,Q35,,28,AGE,5064,RACE,BLK,,,
,2015,2020,MS,Mississippi,BRFSS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,Percentage of older adults who reported that as a result of subjective cognitive decline or memory loss that they need assistance with day-to-day activities,,%,PRCTG,Percentage,53.5,53.5,,,41.3,65.4,,Age Group,Overall,Race/Ethnicity,"Black, non-Hispanic",,,POINT (-89.53803082 32.7455101),C06,TCC03,Q41,,28,AGE,AGE_OVERALL,RACE,BLK,,,
,2017,2017,MS,Mississippi,BRFSS,Mental Health,Frequent mental distress,Percentage of older adults who are experiencing frequent mental distress,,%,PRCTG,Percentage,12.794444444444453,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C05,TMC01,Q03,,28,AGE,65PLUS,RACE,HIS,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,Prevalence of sufficient sleep,Percentage of older adults getting sufficient sleep (>6 hours),,%,PRCTG,Percentage,73.6,73.6,,,70.7,76.2,,Age Group,65 years or older,,,,,POINT (-89.53803082 32.7455101),C01,TOC09,Q34,,28,AGE,65PLUS,OVERALL,OVERALL,,,
,2018,2018,MS,Mississippi,BRFSS,Screenings and Vaccines,Colorectal cancer screening,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,,%,PRCTG,Percentage,66.06222222222225,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Asian/Pacific Islander,,,POINT (-89.53803082 32.7455101),C03,TSC02,Q15,,28,AGE,65PLUS,RACE,ASN,,,
,2015,2020,MS,Mississippi,BRFSS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,Percentage of older adults who reported subjective cognitive decline or memory loss that interferes with their ability to engage in social activities or household chores,,%,PRCTG,Percentage,52.4,52.4,,,45.2,59.5,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C06,TCC02,Q31,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2019,2019,MS,Mississippi,BRFSS,Nutrition/Physical Activity/Obesity,No leisure-time physical activity within past month,Percentage of older adults who have not had any leisure time physical activity in the past month,,%,PRCTG,Percentage,40.50777777777778,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,65 years or older,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C02,TNC03,Q16,,28,AGE,65PLUS,RACE,NAA,,,
,2016,2016,MS,Mississippi,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,49.4,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C01,TOC10,Q46,,28,AGE,5064,RACE,HIS,,,
,2020,2020,MS,Mississippi,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,53.1,53.1,,,50.1,56.1,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C01,TOC10,Q46,,28,AGE,65PLUS,RACE,WHT,,,
,2017,2017,MS,Mississippi,BRFSS,Overall Health,"Disability status, including sensory or mobility limitations","Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",,%,PRCTG,Percentage,49.4,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,Overall,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC10,Q46,,28,AGE,AGE_OVERALL,RACE,NAA,,,
,2016,2016,MS,Mississippi,BRFSS,Smoking and Alcohol Use,Current smoking,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,,%,PRCTG,Percentage,18.606666666666648,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Hispanic,,,POINT (-89.53803082 32.7455101),C04,TAC01,Q17,,28,AGE,5064,RACE,HIS,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Fair or poor health among older adults with arthritis,Fair or poor health among older adults with doctor-diagnosed arthritis,,%,PRCTG,Percentage,46.7,46.7,,,43.6,49.8,,Age Group,Overall,,,,,POINT (-89.53803082 32.7455101),C01,TOC13,Q45,,28,AGE,AGE_OVERALL,OVERALL,OVERALL,,,
,2016,2016,MS,Mississippi,BRFSS,Screenings and Vaccines,Influenza vaccine within past year,Percentage of older adults who reported influenza vaccine within the past year,,%,PRCTG,Percentage,66.9,66.9,,,63.4,70.2,,Age Group,65 years or older,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C03,TSC08,Q18,,28,AGE,65PLUS,RACE,WHT,,,
,2015,2015,MS,Mississippi,BRFSS,Caregiving,Expect to provide care for someone in the next two years,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,,%,PRCTG,Percentage,21.2,21.2,,,17.5,25.4,,Age Group,50-64 years,Race/Ethnicity,"White, non-Hispanic",,,POINT (-89.53803082 32.7455101),C07,TGC02,Q37,,28,AGE,5064,RACE,WHT,,,
,2017,2017,MS,Mississippi,BRFSS,Screenings and Vaccines,Cholesterol checked in past 5 years,Percentage of older adults who had a cholesterol screening within the past 5 years,,%,PRCTG,Percentage,92.0,92.0,,,90.0,93.7,,Age Group,50-64 years,,,,,POINT (-89.53803082 32.7455101),C03,TSC06,Q14,,28,AGE,5064,OVERALL,OVERALL,,,
,2019,2019,MS,Mississippi,BRFSS,Mental Health,Lifetime diagnosis of depression,Percentage of older adults with a lifetime diagnosis of depression,,%,PRCTG,Percentage,21.8,21.8,,,18.8,25.0,,Age Group,65 years or older,Gender,Female,,,POINT (-89.53803082 32.7455101),C05,TMC03,Q27,,28,AGE,65PLUS,GENDER,FEMALE,,,
,2019,2019,MS,Mississippi,BRFSS,Overall Health,Self-rated health (fair to poor health),"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",,%,PRCTG,Percentage,34.826666666666696,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,,Age Group,50-64 years,Race/Ethnicity,Native Am/Alaskan Native,,,POINT (-89.53803082 32.7455101),C01,TOC07,Q32,,28,AGE,5064,RACE,NAA,,,
,2015,2015,MS,Mississippi,BRFSS,Screenings and Vaccines,Ever had pneumococcal vaccine,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",,%,PRCTG,Percentage,59.5,59.5,,,56.4,62.4,,Age Group,Overall,Gender,Female,,,POINT (-89.53803082 32.7455101),C03,TSC09,Q09,,28,AGE,AGE_OVERALL,GENDER,FEMALE,,,
